Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Home Office,Chicago,Illinois,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2.0,,335.9944
CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Home Office,Chicago,Illinois,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3.0,0.2,5.6376
CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Home Office,Chicago,Illinois,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36,1.0,,-7.3015
CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3.0,,35.6613
CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4.0,,-23.952
CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3.0,,5.6784
CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1.0,,-9.1845
CA-2014-151162,12-05-2014,12-09-2014,Standard Class,EA-14035,Corporate,Columbus,Ohio,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2.0,0.4,-44.985
CA-2016-136686,12-12-2016,12/16/2016,Standard Class,RF-19840,Consumer,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",,6.0,,122.7648
CA-2016-136686,12-12-2016,12/16/2016,Standard Class,RF-19840,Consumer,Pasadena,California,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3.0,,15.8256
CA-2017-137498,09-09-2017,9/14/2017,Second Class,LC-17050,Consumer,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2.0,0.0,1.9024
CA-2017-137498,09-09-2017,9/14/2017,Second Class,LC-17050,Consumer,Los Angeles,California,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5.0,,-15.245
CA-2017-137498,09-09-2017,9/14/2017,Second Class,LC-17050,Consumer,Los Angeles,California,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9.0,,22.8096
CA-2017-163818,10-04-2017,10-08-2017,Standard Class,PS-18970,Home Office,Clinton,Maryland,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1.0,,8.5914
CA-2016-161158,05-09-2016,5/13/2016,Standard Class,PS-18970,Home Office,New York City,New York,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5.0,,3.44
CA-2014-116673,12/15/2014,12/19/2014,Second Class,JO-15280,Consumer,San Diego,California,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2.0,,1.9712
CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,Home Office,New York City,New York,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4.0,,1.6712
CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,Home Office,New York City,New York,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.06,3.0,0.0,163.818
CA-2017-105333,11/30/2017,12-04-2017,Standard Class,VP-21730,Home Office,New York City,New York,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3.0,,5.3898
CA-2015-149993,3/19/2015,3/20/2015,First Class,GA-14725,Consumer,Lancaster,California,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5.0,,3.597
CA-2014-168158,7/19/2014,7/24/2014,Standard Class,EM-14140,Home Office,Great Falls,Montana,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2.0,0.2,2.2098
CA-2016-115224,12-08-2016,12-11-2016,Second Class,DB-13615,Consumer,San Francisco,California,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,,9.534
CA-2016-115224,12-08-2016,12-11-2016,Second Class,DB-13615,Consumer,San Francisco,California,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2.0,,81.0474
CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,Corporate,Lakewood,New Jersey,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2.0,,27.0578
CA-2014-164742,10/13/2014,10/18/2014,Second Class,ML-17395,Corporate,Lakewood,New Jersey,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1.0,0.0,9.47
US-2017-108014,11/19/2017,11/25/2017,Standard Class,JH-15430,Consumer,Cleveland,Ohio,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7.0,,-45.9333
CA-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2.0,,109.7544
CA-2017-160325,9/24/2017,9/24/2017,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3.0,,131.355
CA-2015-159779,9/25/2015,9/29/2015,Standard Class,SB-20185,Consumer,Concord,New Hampshire,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2.0,0.0,32.2514
CA-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3.0,,6.5052
CA-2017-151176,2/13/2017,2/20/2017,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3.0,,2.7846
CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Consumer,Columbus,Ohio,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2.0,,4.1988
CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Consumer,Columbus,Ohio,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5.0,0.2,4.887
CA-2014-108903,10-03-2014,10-03-2014,Same Day,DO-13435,Consumer,Columbus,Ohio,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3.0,,-3.5622
CA-2016-117919,8/27/2016,8/29/2016,Second Class,TB-21355,Corporate,Houston,Texas,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1.0,,1.062
CA-2016-117919,8/27/2016,8/29/2016,Second Class,TB-21355,Corporate,Houston,Texas,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5.0,,27.972
CA-2015-142475,12-03-2015,12-07-2015,Standard Class,BS-11380,Corporate,New York City,New York,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6.0,0.2,206.6232
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,FM-14215,Corporate,Greensboro,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,,1.068
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,FM-14215,Corporate,Greensboro,North Carolina,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1.0,,-11.0691
CA-2017-105193,3/25/2017,3/31/2017,Standard Class,JL-15835,Consumer,New York City,New York,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5.0,,2.9835
CA-2015-168634,12-06-2015,12-11-2015,Standard Class,AF-10870,Consumer,San Francisco,California,West,OFF-AP-10001626,,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",,3.791417371570043,,2.0228
CA-2017-117198,8/31/2017,09-05-2017,Standard Class,BG-11035,Consumer,Monroe,Louisiana,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2.0,,217.767
CA-2015-145828,10-05-2015,10-07-2015,First Class,MB-17305,Consumer,Cincinnati,Ohio,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3.0,,-4.641
CA-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,Corporate,Seattle,Washington,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2.0,,371.316
CA-2017-121027,8/18/2017,8/22/2017,Standard Class,HW-14935,Corporate,Seattle,Washington,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9.0,,224.424
CA-2016-147431,02-02-2016,02-07-2016,Standard Class,AB-10105,Consumer,New York City,New York,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",,2.0,,5.898
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460,Corporate,New York City,New York,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5.0,,8.733
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460,Corporate,New York City,New York,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5.0,,281.016
CA-2016-158001,8/23/2016,8/27/2016,Standard Class,JP-15460,Corporate,New York City,New York,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34,6.0,,7.9218
CA-2017-125745,6/30/2017,07-04-2017,Standard Class,DV-13045,Corporate,Memphis,Tennessee,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.0,,5.368
CA-2015-101154,9/18/2015,9/21/2015,First Class,CM-12190,Consumer,San Diego,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4.0,0.0,8.8784
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5.0,0.0,174.9825
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1.0,,1.0336
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2.0,,50.49
US-2016-124163,9/25/2016,9/30/2016,Standard Class,SC-20695,Corporate,La Crosse,Wisconsin,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11.0,0.0,17.16
CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775,Corporate,Los Angeles,California,West,TEC-AC-10003063,,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,,4.0,,21.0
CA-2016-121748,10/24/2016,10/28/2016,Second Class,VW-21775,Corporate,Los Angeles,California,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2.0,,21.5988
CA-2014-126683,9/29/2014,10-01-2014,Second Class,PP-18955,Home Office,Seattle,Washington,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2.0,0.0,2.9568
CA-2014-126683,9/29/2014,10-01-2014,Second Class,PP-18955,Home Office,Seattle,Washington,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9.0,,399.2994
CA-2017-148810,6/26/2017,07-01-2017,Standard Class,DR-12880,Corporate,Miami,Florida,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.872,6.0,,4.6818
CA-2017-148810,6/26/2017,07-01-2017,Standard Class,DR-12880,Corporate,Miami,Florida,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3.0,,-13.6776
US-2016-146066,8/21/2016,8/23/2016,Second Class,RB-19465,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9.0,,-339.705
CA-2014-127614,02-11-2014,2/15/2014,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3.0,,103.158
CA-2014-127614,02-11-2014,2/15/2014,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6.0,,75.3732
CA-2014-127614,02-11-2014,2/15/2014,Standard Class,NF-18385,Consumer,Chesapeake,Virginia,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2.0,,8.2062
CA-2016-101742,9/23/2016,9/28/2016,Second Class,CR-12580,Home Office,New York City,New York,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7.0,,3.6848
CA-2015-134943,12-05-2015,12-06-2015,First Class,SU-20665,Home Office,Ann Arbor,Michigan,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5.0,,76.4
CA-2017-123022,09-03-2017,09-08-2017,Standard Class,SC-20050,Home Office,La Mesa,California,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5.0,,28.896
CA-2017-123022,09-03-2017,09-08-2017,Standard Class,SC-20050,Home Office,La Mesa,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3.0,,85.491
CA-2017-113208,3/26/2017,04-02-2017,Standard Class,ML-18040,Corporate,Dearborn,Michigan,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3.0,,23.1192
CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,Consumer,San Diego,California,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,,6.0,,149.148
CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,Consumer,San Diego,California,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3.0,,35.76
CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640,Home Office,Lakewood,Ohio,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.8,9.0,,10.08
CA-2017-106355,04-02-2017,04-05-2017,First Class,AT-10435,Home Office,Meriden,Connecticut,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4.0,,2.8912
CA-2016-127985,04-01-2016,04-05-2016,Second Class,DB-12910,Home Office,Columbus,Georgia,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4.0,,3.0976
CA-2015-166604,5/15/2015,5/20/2015,Second Class,AH-10690,Corporate,Roswell,Georgia,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3.0,,8.7906
CA-2017-120719,3/23/2017,3/26/2017,First Class,SJ-20125,Home Office,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5.0,0.2,11.297
CA-2017-127117,4/14/2017,4/19/2017,Standard Class,HM-14860,Corporate,Morristown,New Jersey,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5.0,0.0,20.1015
CA-2015-104241,01-04-2015,01-09-2015,Standard Class,AG-10495,Corporate,Alexandria,Virginia,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14.0,,69.1992
CA-2017-168179,11-02-2017,11-07-2017,Standard Class,JB-16000,Consumer,Salt Lake City,Utah,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3.0,,9.3312
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,Corporate,Apple Valley,California,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,,5.0,,15.552
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,Corporate,Apple Valley,California,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5.0,,28.95
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,Corporate,Apple Valley,California,West,OFF-ST-10002957,,Storage,Sterilite Show Offs Storage Containers,,3.791417371570043,,0.0
CA-2017-142342,7/17/2017,7/19/2017,Second Class,AJ-10795,Corporate,Apple Valley,California,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5.0,,210.735
CA-2017-109099,10-06-2017,10-11-2017,Standard Class,MM-18280,Corporate,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1.0,,20.0851
US-2014-134187,11-04-2014,11-11-2014,Standard Class,TH-21235,Corporate,Long Beach,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1.0,,0.7938
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4.0,,-30.16
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,4.0,,2.336
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2.0,,3.7856
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3.0,,-8.4582
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5.0,,-264.215
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4.0,,5.1792
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,Home Office,Salem,Oregon,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3.0,,-7.17
CA-2016-108875,9/24/2016,10-01-2016,Standard Class,CL-12700,Home Office,Aurora,Colorado,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2.0,,7.504
CA-2016-108875,9/24/2016,10-01-2016,Standard Class,CL-12700,Home Office,Aurora,Colorado,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9.0,,-95.823
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310,Corporate,Newark,Ohio,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2.0,,1.3992
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310,Corporate,Newark,Ohio,East,OFF-BI-10001116,,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",,3.791417371570043,,-8.1312
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310,Corporate,Newark,Ohio,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1.0,,4.168
CA-2016-141957,7/21/2016,7/21/2016,Same Day,JG-15310,Corporate,Newark,Ohio,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2.0,,8.7052
CA-2016-142405,06-11-2016,6/15/2016,Standard Class,SE-20110,Consumer,Seattle,Washington,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2.0,,6.8714
CA-2016-142405,06-11-2016,6/15/2016,Standard Class,SE-20110,Consumer,Seattle,Washington,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14.0,,17.5448
CA-2016-142405,06-11-2016,6/15/2016,Standard Class,SE-20110,Consumer,Seattle,Washington,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,,3.0,,132.5898
CA-2015-141012,06-09-2015,06-11-2015,Second Class,TG-21640,Consumer,Pocatello,Idaho,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4.0,,92.3936
CA-2015-141012,06-09-2015,06-11-2015,Second Class,TG-21640,Consumer,Pocatello,Idaho,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3.0,,8.7735
CA-2017-127922,10/27/2017,11-03-2017,Standard Class,SH-19975,Corporate,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2.0,,5.544
CA-2017-127922,10/27/2017,11-03-2017,Standard Class,SH-19975,Corporate,Dallas,Texas,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2.0,,2.64
CA-2016-146318,1/22/2016,1/27/2016,Standard Class,MC-17275,Consumer,Seattle,Washington,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2.0,,6.2208
CA-2014-135993,5/28/2014,06-02-2014,Standard Class,PJ-18835,Corporate,Seattle,Washington,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6.0,0.2,5.7408
CA-2014-135993,5/28/2014,06-02-2014,Standard Class,PJ-18835,Corporate,Seattle,Washington,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4.0,,2.208
